,temperature,geometry
765514.0,,"POLYGON ((-106.3291666366667 26.37916667, -106.3291666366667 26.42083333, -106.3708332966667 26.42083333, -106.3708332966667 26.37916667, -106.3291666366667 26.37916667))"
765518.0,,"POLYGON ((-106.16249997 26.37916667, -106.16249997 26.42083333, -106.20416663 26.42083333, -106.20416663 26.37916667, -106.16249997 26.37916667))"
765511.0,,"POLYGON ((-106.4541666366667 26.37916667, -106.4541666366667 26.42083333, -106.4958332966667 26.42083333, -106.4958332966667 26.37916667, -106.4541666366667 26.37916667))"
765517.0,,"POLYGON ((-106.2041666366667 26.37916667, -106.2041666366667 26.42083333, -106.2458332966667 26.42083333, -106.2458332966667 26.37916667, -106.2041666366667 26.37916667))"
765522.0,,"POLYGON ((-105.9958333033333 26.37916667, -105.9958333033333 26.42083333, -106.0374999633333 26.42083333, -106.0374999633333 26.37916667, -105.9958333033333 26.37916667))"
764128.0,,"POLYGON ((-106.3291666366667 26.42083333666667, -106.3291666366667 26.46249999666666, -106.3708332966667 26.46249999666666, -106.3708332966667 26.42083333666667, -106.3291666366667 26.42083333666667))"
772468.0,,"POLYGON ((-105.3291666366667 26.17083333666667, -105.3291666366667 26.21249999666666, -105.3708332966667 26.21249999666666, -105.3708332966667 26.17083333666667, -105.3291666366667 26.17083333666667))"
772467.0,,"POLYGON ((-105.3708333033333 26.17083333666667, -105.3708333033333 26.21249999666666, -105.4124999633333 26.21249999666666, -105.4124999633333 26.17083333666667, -105.3708333033333 26.17083333666667))"
772472.0,,"POLYGON ((-105.16249997 26.17083333666667, -105.16249997 26.21249999666666, -105.20416663 26.21249999666666, -105.20416663 26.17083333666667, -105.16249997 26.17083333666667))"
772469.0,,"POLYGON ((-105.28749997 26.17083333666667, -105.28749997 26.21249999666666, -105.32916663 26.21249999666666, -105.32916663 26.17083333666667, -105.28749997 26.17083333666667))"
772471.0,,"POLYGON ((-105.2041666366667 26.17083333666667, -105.2041666366667 26.21249999666666, -105.2458332966667 26.21249999666666, -105.2458332966667 26.17083333666667, -105.2041666366667 26.17083333666667))"
771084.0,,"POLYGON ((-105.2458333033333 26.21250000333334, -105.2458333033333 26.25416666333333, -105.2874999633333 26.25416666333333, -105.2874999633333 26.21250000333334, -105.2458333033333 26.21250000333334))"
771087.0,,"POLYGON ((-105.1208333033333 26.21250000333334, -105.1208333033333 26.25416666333333, -105.1624999633333 26.25416666333333, -105.1624999633333 26.21250000333334, -105.1208333033333 26.21250000333334))"
771086.0,,"POLYGON ((-105.16249997 26.21250000333334, -105.16249997 26.25416666333333, -105.20416663 26.25416666333333, -105.20416663 26.21250000333334, -105.16249997 26.21250000333334))"
771081.0,,"POLYGON ((-105.3708333033333 26.21250000333334, -105.3708333033333 26.25416666333333, -105.4124999633333 26.25416666333333, -105.4124999633333 26.21250000333334, -105.3708333033333 26.21250000333334))"
771083.0,,"POLYGON ((-105.28749997 26.21250000333334, -105.28749997 26.25416666333333, -105.32916663 26.25416666333333, -105.32916663 26.21250000333334, -105.28749997 26.21250000333334))"
771085.0,,"POLYGON ((-105.2041666366667 26.21250000333334, -105.2041666366667 26.25416666333333, -105.2458332966667 26.25416666333333, -105.2458332966667 26.21250000333334, -105.2041666366667 26.21250000333334))"
771082.0,,"POLYGON ((-105.3291666366667 26.21250000333334, -105.3291666366667 26.25416666333333, -105.3708332966667 26.25416666333333, -105.3708332966667 26.21250000333334, -105.3291666366667 26.21250000333334))"
769701.0,,"POLYGON ((-105.1208333033333 26.25416667, -105.1208333033333 26.29583333, -105.1624999633333 26.29583333, -105.1624999633333 26.25416667, -105.1208333033333 26.25416667))"
769698.0,,"POLYGON ((-105.2458333033333 26.25416667, -105.2458333033333 26.29583333, -105.2874999633333 26.29583333, -105.2874999633333 26.25416667, -105.2458333033333 26.25416667))"
769697.0,,"POLYGON ((-105.28749997 26.25416667, -105.28749997 26.29583333, -105.32916663 26.29583333, -105.32916663 26.25416667, -105.28749997 26.25416667))"
769700.0,,"POLYGON ((-105.16249997 26.25416667, -105.16249997 26.29583333, -105.20416663 26.29583333, -105.20416663 26.25416667, -105.16249997 26.25416667))"
769699.0,,"POLYGON ((-105.2041666366667 26.25416667, -105.2041666366667 26.29583333, -105.2458332966667 26.29583333, -105.2458332966667 26.25416667, -105.2041666366667 26.25416667))"
769696.0,,"POLYGON ((-105.3291666366667 26.25416667, -105.3291666366667 26.29583333, -105.3708332966667 26.29583333, -105.3708332966667 26.25416667, -105.3291666366667 26.25416667))"
768314.0,,"POLYGON ((-105.16249997 26.29583333666667, -105.16249997 26.33749999666666, -105.20416663 26.33749999666666, -105.20416663 26.29583333666667, -105.16249997 26.29583333666667))"
768315.0,,"POLYGON ((-105.1208333033333 26.29583333666667, -105.1208333033333 26.33749999666666, -105.1624999633333 26.33749999666666, -105.1624999633333 26.29583333666667, -105.1208333033333 26.29583333666667))"
768311.0,,"POLYGON ((-105.28749997 26.29583333666667, -105.28749997 26.33749999666666, -105.32916663 26.33749999666666, -105.32916663 26.29583333666667, -105.28749997 26.29583333666667))"
768310.0,,"POLYGON ((-105.3291666366667 26.29583333666667, -105.3291666366667 26.33749999666666, -105.3708332966667 26.33749999666666, -105.3708332966667 26.29583333666667, -105.3291666366667 26.29583333666667))"
768312.0,,"POLYGON ((-105.2458333033333 26.29583333666667, -105.2458333033333 26.33749999666666, -105.2874999633333 26.33749999666666, -105.2874999633333 26.29583333666667, -105.2458333033333 26.29583333666667))"
768316.0,,"POLYGON ((-105.0791666366667 26.29583333666667, -105.0791666366667 26.33749999666666, -105.1208332966667 26.33749999666666, -105.1208332966667 26.29583333666667, -105.0791666366667 26.29583333666667))"
768309.0,,"POLYGON ((-105.3708333033333 26.29583333666667, -105.3708333033333 26.33749999666666, -105.4124999633333 26.33749999666666, -105.4124999633333 26.29583333666667, -105.3708333033333 26.29583333666667))"
768313.0,,"POLYGON ((-105.2041666366667 26.29583333666667, -105.2041666366667 26.33749999666666, -105.2458332966667 26.33749999666666, -105.2458332966667 26.29583333666667, -105.2041666366667 26.29583333666667))"
766923.0,,"POLYGON ((-105.3708333033333 26.33750000333334, -105.3708333033333 26.37916666333333, -105.4124999633333 26.37916666333333, -105.4124999633333 26.33750000333334, -105.3708333033333 26.33750000333334))"
766928.0,,"POLYGON ((-105.16249997 26.33750000333334, -105.16249997 26.37916666333333, -105.20416663 26.37916666333333, -105.20416663 26.33750000333334, -105.16249997 26.33750000333334))"
766926.0,,"POLYGON ((-105.2458333033333 26.33750000333334, -105.2458333033333 26.37916666333333, -105.2874999633333 26.37916666333333, -105.2874999633333 26.33750000333334, -105.2458333033333 26.33750000333334))"
766924.0,,"POLYGON ((-105.3291666366667 26.33750000333334, -105.3291666366667 26.37916666333333, -105.3708332966667 26.37916666333333, -105.3708332966667 26.33750000333334, -105.3291666366667 26.33750000333334))"
766929.0,,"POLYGON ((-105.1208333033333 26.33750000333334, -105.1208333033333 26.37916666333333, -105.1624999633333 26.37916666333333, -105.1624999633333 26.33750000333334, -105.1208333033333 26.33750000333334))"
766927.0,,"POLYGON ((-105.2041666366667 26.33750000333334, -105.2041666366667 26.37916666333333, -105.2458332966667 26.37916666333333, -105.2458332966667 26.33750000333334, -105.2041666366667 26.33750000333334))"
766925.0,,"POLYGON ((-105.28749997 26.33750000333334, -105.28749997 26.37916666333333, -105.32916663 26.37916666333333, -105.32916663 26.33750000333334, -105.28749997 26.33750000333334))"
765544.0,,"POLYGON ((-105.0791666366667 26.37916667, -105.0791666366667 26.42083333, -105.1208332966667 26.42083333, -105.1208332966667 26.37916667, -105.0791666366667 26.37916667))"
765541.0,,"POLYGON ((-105.2041666366667 26.37916667, -105.2041666366667 26.42083333, -105.2458332966667 26.42083333, -105.2458332966667 26.37916667, -105.2041666366667 26.37916667))"
765537.0,,"POLYGON ((-105.3708333033333 26.37916667, -105.3708333033333 26.42083333, -105.4124999633333 26.42083333, -105.4124999633333 26.37916667, -105.3708333033333 26.37916667))"
765539.0,,"POLYGON ((-105.28749997 26.37916667, -105.28749997 26.42083333, -105.32916663 26.42083333, -105.32916663 26.37916667, -105.28749997 26.37916667))"
765540.0,,"POLYGON ((-105.2458333033333 26.37916667, -105.2458333033333 26.42083333, -105.2874999633333 26.42083333, -105.2874999633333 26.37916667, -105.2458333033333 26.37916667))"
772466.0,,"POLYGON ((-105.41249997 26.17083333666667, -105.41249997 26.21249999666666, -105.45416663 26.21249999666666, -105.45416663 26.17083333666667, -105.41249997 26.17083333666667))"
772465.0,,"POLYGON ((-105.4541666366667 26.17083333666667, -105.4541666366667 26.21249999666666, -105.4958332966667 26.21249999666666, -105.4958332966667 26.17083333666667, -105.4541666366667 26.17083333666667))"
771080.0,,"POLYGON ((-105.41249997 26.21250000333334, -105.41249997 26.25416666333333, -105.45416663 26.25416666333333, -105.45416663 26.21250000333334, -105.41249997 26.21250000333334))"
771079.0,,"POLYGON ((-105.4541666366667 26.21250000333334, -105.4541666366667 26.25416666333333, -105.4958332966667 26.25416666333333, -105.4958332966667 26.21250000333334, -105.4541666366667 26.21250000333334))"
769693.0,,"POLYGON ((-105.4541666366667 26.25416667, -105.4541666366667 26.29583333, -105.4958332966667 26.29583333, -105.4958332966667 26.25416667, -105.4541666366667 26.25416667))"
769692.0,,"POLYGON ((-105.4958333033333 26.25416667, -105.4958333033333 26.29583333, -105.5374999633333 26.29583333, -105.5374999633333 26.25416667, -105.4958333033333 26.25416667))"
769695.0,,"POLYGON ((-105.3708333033333 26.25416667, -105.3708333033333 26.29583333, -105.4124999633333 26.29583333, -105.4124999633333 26.25416667, -105.3708333033333 26.25416667))"
769691.0,,"POLYGON ((-105.53749997 26.25416667, -105.53749997 26.29583333, -105.57916663 26.29583333, -105.57916663 26.25416667, -105.53749997 26.25416667))"
769694.0,,"POLYGON ((-105.41249997 26.25416667, -105.41249997 26.29583333, -105.45416663 26.29583333, -105.45416663 26.25416667, -105.41249997 26.25416667))"
768304.0,,"POLYGON ((-105.5791666366667 26.29583333666667, -105.5791666366667 26.33749999666666, -105.6208332966667 26.33749999666666, -105.6208332966667 26.29583333666667, -105.5791666366667 26.29583333666667))"
768308.0,,"POLYGON ((-105.41249997 26.29583333666667, -105.41249997 26.33749999666666, -105.45416663 26.33749999666666, -105.45416663 26.29583333666667, -105.41249997 26.29583333666667))"
768307.0,,"POLYGON ((-105.4541666366667 26.29583333666667, -105.4541666366667 26.33749999666666, -105.4958332966667 26.33749999666666, -105.4958332966667 26.29583333666667, -105.4541666366667 26.29583333666667))"
768305.0,,"POLYGON ((-105.53749997 26.29583333666667, -105.53749997 26.33749999666666, -105.57916663 26.33749999666666, -105.57916663 26.29583333666667, -105.53749997 26.29583333666667))"
768306.0,,"POLYGON ((-105.4958333033333 26.29583333666667, -105.4958333033333 26.33749999666666, -105.5374999633333 26.33749999666666, -105.5374999633333 26.29583333666667, -105.4958333033333 26.29583333666667))"
766920.0,,"POLYGON ((-105.4958333033333 26.33750000333334, -105.4958333033333 26.37916666333333, -105.5374999633333 26.37916666333333, -105.5374999633333 26.33750000333334, -105.4958333033333 26.33750000333334))"
766918.0,,"POLYGON ((-105.5791666366667 26.33750000333334, -105.5791666366667 26.37916666333333, -105.6208332966667 26.37916666333333, -105.6208332966667 26.33750000333334, -105.5791666366667 26.33750000333334))"
766922.0,,"POLYGON ((-105.41249997 26.33750000333334, -105.41249997 26.37916666333333, -105.45416663 26.37916666333333, -105.45416663 26.33750000333334, -105.41249997 26.33750000333334))"
766921.0,,"POLYGON ((-105.4541666366667 26.33750000333334, -105.4541666366667 26.37916666333333, -105.4958332966667 26.37916666333333, -105.4958332966667 26.33750000333334, -105.4541666366667 26.33750000333334))"
766917.0,,"POLYGON ((-105.6208333033333 26.33750000333334, -105.6208333033333 26.37916666333333, -105.6624999633333 26.37916666333333, -105.6624999633333 26.33750000333334, -105.6208333033333 26.33750000333334))"
766919.0,,"POLYGON ((-105.53749997 26.33750000333334, -105.53749997 26.37916666333333, -105.57916663 26.37916666333333, -105.57916663 26.33750000333334, -105.53749997 26.33750000333334))"
775219.0,,"POLYGON ((-106.2041666366667 26.08750000333334, -106.2041666366667 26.12916666333333, -106.2458332966667 26.12916666333333, -106.2458332966667 26.08750000333334, -106.2041666366667 26.08750000333334))"
775217.0,,"POLYGON ((-106.28749997 26.08750000333334, -106.28749997 26.12916666333333, -106.32916663 26.12916666333333, -106.32916663 26.08750000333334, -106.28749997 26.08750000333334))"
775218.0,,"POLYGON ((-106.2458333033333 26.08750000333334, -106.2458333033333 26.12916666333333, -106.2874999633333 26.12916666333333, -106.2874999633333 26.08750000333334, -106.2458333033333 26.08750000333334))"
773833.0,,"POLYGON ((-106.2041666366667 26.12916667, -106.2041666366667 26.17083333, -106.2458332966667 26.17083333, -106.2458332966667 26.12916667, -106.2041666366667 26.12916667))"
773835.0,,"POLYGON ((-106.1208333033333 26.12916667, -106.1208333033333 26.17083333, -106.1624999633333 26.17083333, -106.1624999633333 26.12916667, -106.1208333033333 26.12916667))"
773831.0,,"POLYGON ((-106.28749997 26.12916667, -106.28749997 26.17083333, -106.32916663 26.17083333, -106.32916663 26.12916667, -106.28749997 26.12916667))"
773832.0,,"POLYGON ((-106.2458333033333 26.12916667, -106.2458333033333 26.17083333, -106.2874999633333 26.17083333, -106.2874999633333 26.12916667, -106.2458333033333 26.12916667))"
773834.0,,"POLYGON ((-106.16249997 26.12916667, -106.16249997 26.17083333, -106.20416663 26.17083333, -106.20416663 26.12916667, -106.16249997 26.12916667))"
772444.0,,"POLYGON ((-106.3291666366667 26.17083333666667, -106.3291666366667 26.21249999666666, -106.3708332966667 26.21249999666666, -106.3708332966667 26.17083333666667, -106.3291666366667 26.17083333666667))"
772446.0,,"POLYGON ((-106.2458333033333 26.17083333666667, -106.2458333033333 26.21249999666666, -106.2874999633333 26.21249999666666, -106.2874999633333 26.17083333666667, -106.2458333033333 26.17083333666667))"
772447.0,,"POLYGON ((-106.2041666366667 26.17083333666667, -106.2041666366667 26.21249999666666, -106.2458332966667 26.21249999666666, -106.2458332966667 26.17083333666667, -106.2041666366667 26.17083333666667))"
772450.0,,"POLYGON ((-106.0791666366667 26.17083333666667, -106.0791666366667 26.21249999666666, -106.1208332966667 26.21249999666666, -106.1208332966667 26.17083333666667, -106.0791666366667 26.17083333666667))"
772449.0,,"POLYGON ((-106.1208333033333 26.17083333666667, -106.1208333033333 26.21249999666666, -106.1624999633333 26.21249999666666, -106.1624999633333 26.17083333666667, -106.1208333033333 26.17083333666667))"
776627.0,,"POLYGON ((-105.28749997 26.04583333666667, -105.28749997 26.08749999666666, -105.32916663 26.08749999666666, -105.32916663 26.04583333666667, -105.28749997 26.04583333666667))"
776626.0,,"POLYGON ((-105.3291666366667 26.04583333666667, -105.3291666366667 26.08749999666666, -105.3708332966667 26.08749999666666, -105.3708332966667 26.04583333666667, -105.3291666366667 26.04583333666667))"
776628.0,,"POLYGON ((-105.2458333033333 26.04583333666667, -105.2458333033333 26.08749999666666, -105.2874999633333 26.08749999666666, -105.2874999633333 26.04583333666667, -105.2458333033333 26.04583333666667))"
775242.0,,"POLYGON ((-105.2458333033333 26.08750000333334, -105.2458333033333 26.12916666333333, -105.2874999633333 26.12916666333333, -105.2874999633333 26.08750000333334, -105.2458333033333 26.08750000333334))"
775240.0,,"POLYGON ((-105.3291666366667 26.08750000333334, -105.3291666366667 26.12916666333333, -105.3708332966667 26.12916666333333, -105.3708332966667 26.08750000333334, -105.3291666366667 26.08750000333334))"
775239.0,,"POLYGON ((-105.3708333033333 26.08750000333334, -105.3708333033333 26.12916666333333, -105.4124999633333 26.12916666333333, -105.4124999633333 26.08750000333334, -105.3708333033333 26.08750000333334))"
